id,target,mutants_in_minimal,test_suites,assertions,mutants,killed_mutants,not_equivalent_mutants,%,differential_success,minimal,survive,killed,equivalent,class,method,line,column,project
2753,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableFloat,hashCode(),178,0,commons-lang
2755,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableFloat,getAndDecrement(),91,0,commons-lang
2757,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableFloat,addAndGet(float),123,0,commons-lang
2759,exp,1,1,1,1,1,1,100.00%,TRUE,AOIU -exp,,AOIU -exp,,org.apache.commons.lang3.mutable.MutableFloat,addAndGet(float),121,0,commons-lang
2760,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableFloat,incrementAndGet(),79,0,commons-lang
2764,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableFloat,addAndGet(java.lang.Number),129,0,commons-lang
2765,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,org.apache.commons.lang3.mutable.MutableInt,subtract(int),104,0,commons-lang
2766,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,org.apache.commons.lang3.mutable.MutableInt,add(int),94,0,commons-lang
2770,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,longValue(),146,0,commons-lang
2771,lhs -= rhs,3,3,3,5,5,5,100.00%,TRUE,"ODL lexp = rexp,ASRS +=,ASRS %=",,"ASRS /=,ASRS *=,ODL lexp = rexp,ASRS %=,ASRS +=",,org.apache.commons.lang3.mutable.MutableInt,subtract(java.lang.Number),109,0,commons-lang
2772,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,addAndGet(int),116,0,commons-lang
2781,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,decrementAndGet(),90,0,commons-lang
2785,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,incrementAndGet(),72,0,commons-lang
2787,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,equals(java.lang.Object),169,0,commons-lang
2796,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,getAndAdd(int),129,0,commons-lang
2802,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIS exp--,AOIU -exp,AOIS exp++",,"AOIS exp--,AOIU -exp,AOIS exp++,LOI ~exp",,org.apache.commons.lang3.mutable.MutableInt,longValue(),145,0,commons-lang
2803,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,org.apache.commons.lang3.mutable.MutableInt,addAndGet(int),114,0,commons-lang
2806,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,toString(),184,0,commons-lang
2811,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,compareTo(org.apache.commons.lang3.mutable.MutableInt),179,0,commons-lang
2815,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,getAndDecrement(),84,0,commons-lang
2818,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,getAndAdd(java.lang.Number),136,0,commons-lang
2826,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableInt,addAndGet(java.lang.Number),122,0,commons-lang
2827,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),46,0,commons-lang
2828,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),45,0,commons-lang
2829,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),46,0,commons-lang
2830,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),42,0,commons-lang
2832,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,org.apache.commons.lang3.mutable.MutableObject,toString(),60,0,commons-lang
2836,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.mutable.MutableObject,hashCode(),55,0,commons-lang
2837,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),51,0,commons-lang
2838,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.mutable.MutableObject,equals(java.lang.Object),40,0,commons-lang
2846,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,hashCode(),179,0,commons-lang
2848,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,addAndGet(java.lang.Number),122,0,commons-lang
2849,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,toString(),189,0,commons-lang
2851,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,decrementAndGet(),90,0,commons-lang
2854,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIU -exp,AOIS exp++,AOIS exp--",,"AOIS exp--,LOI ~exp,AOIS exp++,AOIU -exp",,org.apache.commons.lang3.mutable.MutableShort,compareTo(org.apache.commons.lang3.mutable.MutableShort),183,0,commons-lang
2855,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,addAndGet(short),116,0,commons-lang
2860,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIS exp--,AOIS exp++,AOIU -exp",,"AOIS exp++,AOIU -exp,LOI ~exp,AOIS exp--",,org.apache.commons.lang3.mutable.MutableShort,compareTo(org.apache.commons.lang3.mutable.MutableShort),183,0,commons-lang
2866,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,incrementAndGet(),72,0,commons-lang
2873,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,longValue(),151,0,commons-lang
2874,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,compareTo(org.apache.commons.lang3.mutable.MutableShort),184,0,commons-lang
2878,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,getAndDecrement(),84,0,commons-lang
2884,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,equals(java.lang.Object),174,0,commons-lang
2887,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,getAndAdd(short),129,0,commons-lang
2888,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,getAndIncrement(),66,0,commons-lang
2898,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS exp--,AOIS exp++","AOIS ++exp,AOIS --exp,AOIU -exp,LOI ~exp",,org.apache.commons.lang3.mutable.MutableShort,equals(java.lang.Object),171,0,commons-lang
2900,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.mutable.MutableShort,getAndAdd(java.lang.Number),136,0,commons-lang
2905,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIS exp++,AOIS exp--,AOIU -exp",,"LOI ~exp,AOIS exp++,AOIS exp--,AOIU -exp",,org.apache.commons.lang3.mutable.MutableShort,hashCode(),178,0,commons-lang
2896,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",30,0,commons-lang
2897,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",33,0,commons-lang
2899,lexp + rexp,3,3,3,8,8,8,100.00%,TRUE,"ODL rexp,AORB %,ODL lexp",,"AORB /,ODL lexp,ODL rexp,CDL lexp,AORB %,VDL rexp,AORB *,AORB -",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",32,0,commons-lang
2901,exp,1,1,1,6,4,4,100.00%,TRUE,AOIU -exp,,"AOIU -exp,AOIS --exp,LOI ~exp,AOIS ++exp","AOIS exp++,AOIS exp--",org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",32,0,commons-lang
2903,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",20,0,commons-lang
2905,exp,1,1,1,6,1,6,16.67%,TRUE,AOIU -exp,"LOI ~exp,AOIS ++exp,AOIS exp++,AOIS exp--,AOIS --exp",AOIU -exp,,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",32,0,commons-lang
2906,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",20,0,commons-lang
2907,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",30,0,commons-lang
2908,-exp,1,1,1,2,2,2,100.00%,TRUE,AODU exp,,"ODL exp,AODU exp",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",32,0,commons-lang
2909,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",31,0,commons-lang
2911,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",26,0,commons-lang
2912,-exp,1,1,1,2,2,2,100.00%,TRUE,AODU exp,,"AODU exp,ODL exp",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",21,0,commons-lang
2914,exp,1,1,1,6,6,6,100.00%,TRUE,AOIU -exp,,"AOIS --exp,AOIS ++exp,AOIU -exp,AOIS exp--,LOI ~exp,AOIS exp++",,org.apache.commons.lang3.reflect.InheritanceUtils,"distance(java.lang.Class,java.lang.Class)",28,0,commons-lang
2916,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.CompositeFormat,reformat(java.lang.String),52,0,commons-lang
2919,exp,3,3,3,4,3,4,75.00%,TRUE,"AOIS exp--,AOIS exp++,AOIU -exp",AOIS exp--,"AOIS exp++,AOIU -exp,LOI ~exp",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",55,0,commons-lang
2925,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",58,0,commons-lang
2928,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",51,0,commons-lang
2933,lexp || rexp,4,4,4,9,9,9,100.00%,TRUE,"COR true,ODL rexp,ODL lexp,COR !=",,"COR !=,COR &&,COR ^,ODL rexp,COI !(),ODL lexp,COR ==,COR true,COR false",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",47,0,commons-lang
2934,lexp < rexp,3,3,3,8,8,8,100.00%,TRUE,"ROR <=,ROR false,ROR !=",,"ROR !=,COI !(),ROR ==,ROR true,ROR <=,ROR >,ROR >=,ROR false",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",47,0,commons-lang
2936,lexp <= rexp,3,3,3,8,8,8,100.00%,TRUE,"ROR <,ROR true,ROR ==",,"ROR !=,ROR <,ROR false,ROR ==,ROR >=,ROR true,COI !(),ROR >",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",47,0,commons-lang
2938,lexp || rexp,4,4,4,9,9,9,100.00%,TRUE,"COR true,ODL lexp,ODL rexp,COR !=",,"COR !=,COR false,COR true,COR ^,COR ==,ODL lexp,COR &&,COI !(),ODL rexp",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",47,0,commons-lang
2939,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",53,0,commons-lang
2942,exp,1,1,1,6,3,6,50.00%,TRUE,AOIU -exp,"AOIS exp--,AOIS ++exp,AOIS exp++","LOI ~exp,AOIU -exp,AOIS --exp",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",54,0,commons-lang
2943,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",58,0,commons-lang
2947,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.FormattableUtils,toString(java.util.Formattable),28,0,commons-lang
2958,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.text.FormattableUtils,"append(java.lang.CharSequence,java.util.Formatter,int,int,int,char,java.lang.CharSequence)",47,0,commons-lang
2958,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",91,0,commons-lang
2959,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"LOI ~exp,AOIU -exp",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",49,0,commons-lang
2962,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",87,0,commons-lang
2965,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"containsAllWords(java.lang.CharSequence,java.lang.CharSequence)",234,0,commons-lang
2968,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",156,0,commons-lang
2970,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,swapCase(java.lang.String),183,0,commons-lang
2971,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",68,0,commons-lang
2972,lexp == rexp,3,3,3,8,8,8,100.00%,TRUE,"ROR <=,ROR false,ROR >=",,"COI !(),ROR >,ROR <=,ROR true,ROR !=,ROR false,ROR <,ROR >=",,org.apache.commons.lang3.text.WordUtils,"isDelimiter(char,char)",252,0,commons-lang
2975,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"capitalizeFully(java.lang.String,char)",131,0,commons-lang
2976,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"LOI ~exp,AOIU -exp",,org.apache.commons.lang3.text.WordUtils,"isDelimiter(char,char)",252,0,commons-lang
2983,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS --exp,AOIS exp--","AOIS ++exp,AOIU -exp,LOI ~exp,AOIS exp++",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",65,0,commons-lang
2985,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,capitalizeFully(java.lang.String),124,0,commons-lang
2986,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",143,0,commons-lang
2989,return_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"isDelimiter(char,char)",250,0,commons-lang
2992,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"isDelimiter(char,char)",255,0,commons-lang
2993,exp,1,1,1,6,2,4,50.00%,TRUE,AOIU -exp,"AOIS --exp,AOIS ++exp","LOI ~exp,AOIU -exp","AOIS exp++,AOIS exp--",org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",82,0,commons-lang
2995,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"COI !(),ROR !=",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",36,0,commons-lang
2996,exp++,1,1,1,3,3,3,100.00%,TRUE,AODS exp,,"LOI ~exp,ODL exp,AODS exp",,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",219,0,commons-lang
2999,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS ++exp,AOIS exp++","AOIU -exp,AOIS exp--,LOI ~exp,AOIS --exp",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",73,0,commons-lang
3001,exp,1,1,1,6,4,6,66.67%,TRUE,AOIU -exp,"AOIS exp++,AOIS ++exp","AOIS --exp,LOI ~exp,AOIS exp--,AOIU -exp",,org.apache.commons.lang3.text.WordUtils,swapCase(java.lang.String),170,0,commons-lang
3002,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",57,0,commons-lang
3004,exp,1,1,1,2,2,2,100.00%,TRUE,AOIU -exp,,"AOIU -exp,LOI ~exp",,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",210,0,commons-lang
3005,exp,1,1,1,1,1,1,100.00%,TRUE,COI !exp,,COI !exp,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",154,0,commons-lang
3007,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",220,0,commons-lang
3009,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIU -exp,AOIS exp--,AOIS exp++",,"AOIU -exp,AOIS exp--,AOIS exp++,LOI ~exp",,org.apache.commons.lang3.text.WordUtils,"capitalize(java.lang.String,char)",108,0,commons-lang
3010,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",224,0,commons-lang
3013,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"containsAllWords(java.lang.CharSequence,java.lang.CharSequence)",241,0,commons-lang
3014,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"capitalize(java.lang.String,char)",119,0,commons-lang
3018,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",68,0,commons-lang
3020,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,swapCase(java.lang.String),192,0,commons-lang
3021,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",89,0,commons-lang
3022,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"isDelimiter(char,char)",257,0,commons-lang
3024,lexp + rexp,2,2,2,4,4,4,100.00%,TRUE,"ODL rexp,ODL lexp",,"ODL lexp,CDL rexp,VDL lexp,ODL rexp",,org.apache.commons.lang3.text.WordUtils,"containsAllWords(java.lang.CharSequence,java.lang.CharSequence)",238,0,commons-lang
3026,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",158,0,commons-lang
3027,exp,1,1,1,1,1,1,100.00%,TRUE,COI !exp,,COI !exp,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",70,0,commons-lang
3028,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",146,0,commons-lang
3029,lexp + rexp,3,3,3,7,7,7,100.00%,TRUE,"AORB %,ODL rexp,ODL lexp",,"ODL rexp,ODL lexp,VDL lexp,AORB *,AORB /,AORB %,AORB -",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",57,0,commons-lang
3030,-exp,1,1,1,2,2,2,100.00%,TRUE,AODU exp,,"ODL exp,AODU exp",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",50,0,commons-lang
3031,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",161,0,commons-lang
3035,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",159,0,commons-lang
3036,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",59,0,commons-lang
3040,lexp + rexp,3,3,3,7,7,7,100.00%,TRUE,"AORB %,ODL lexp,ODL rexp",,"ODL lexp,AORB %,AORB -,AORB *,VDL lexp,AORB /,ODL rexp",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",77,0,commons-lang
3041,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",36,0,commons-lang
3042,lexp == rexp,3,3,3,8,8,8,100.00%,TRUE,"ROR false,ROR <=,ROR >=",,"ROR false,ROR >=,ROR <,ROR true,ROR <=,COI !(),ROR !=,ROR >",,org.apache.commons.lang3.text.WordUtils,"uncapitalize(java.lang.String,char)",144,0,commons-lang
3044,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"capitalize(java.lang.String,char)",114,0,commons-lang
3048,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,swapCase(java.lang.String),174,0,commons-lang
3049,lexp != rexp,1,1,1,2,2,2,100.00%,TRUE,ROR ==,,"COI !(),ROR ==",,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",206,0,commons-lang
3050,if_stm,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"capitalize(java.lang.String,char)",105,0,commons-lang
3051,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",92,0,commons-lang
3053,lexp == rexp,1,1,1,2,2,2,100.00%,TRUE,ROR !=,,"ROR !=,COI !()",,org.apache.commons.lang3.text.WordUtils,"capitalizeFully(java.lang.String,char)",128,0,commons-lang
3059,lexp + rexp,3,3,3,7,7,7,100.00%,TRUE,"AORB %,ODL rexp,ODL lexp",,"ODL lexp,AORB *,AORB %,AORB -,AORB /,ODL rexp,VDL lexp",,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",77,0,commons-lang
3061,return_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,capitalize(java.lang.String),97,0,commons-lang
3064,stm_list,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"wrap(java.lang.String,int,java.lang.String,boolean,java.lang.String)",82,0,commons-lang
3070,lexp && rexp,4,4,4,9,9,9,100.00%,TRUE,"ODL rexp,COR ==,COR false,ODL lexp",,"ODL lexp,COR !=,COR true,COR false,COI !(),COR ||,ODL rexp,COR ^,COR ==",,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",206,0,commons-lang
3074,stm_list,2,2,2,2,2,2,100.00%,TRUE,"SDL,SDL",,"SDL,SDL",,org.apache.commons.lang3.text.WordUtils,"initials(java.lang.String,char)",224,0,commons-lang
3076,exp,3,3,3,4,4,4,100.00%,TRUE,"AOIS exp--,AOIS exp++,AOIU -exp",,"AOIU -exp,AOIS exp--,AOIS exp++,LOI ~exp",,org.apache.commons.lang3.text.WordUtils,swapCase(java.lang.String),171,0,commons-lang
3077,if_stm,1,1,1,1,1,1,100.00%,TRUE,SDL,,SDL,,org.apache.commons.lang3.text.WordUtils,"containsAllWords(java.lang.CharSequence,java.lang.CharSequence)",242,0,commons-lang
